Words_Title,Chars_Title,Upper_percentage,Lower_percentage
2,12,9,82
4,21,6,94
2,16,7,80
5,29,4,96
5,23,5,95
2,13,17,83
2,10,11,78
3,25,9,87
1,3,33,67
4,23,20,80
7,37,3,97
2,11,20,70
7,46,2,95
2,21,10,90
4,21,11,67
3,12,10,80
2,15,7,86
3,22,5,95
8,35,4,93
7,38,3,84
7,29,9,78
2,10,22,78
3,13,18,82
2,11,10,90
8,48,2,93
15,66,6,92
1,11,9,91
4,20,24,71
3,17,7,93
2,20,5,89
6,26,5,86
3,25,9,91
3,15,8,92
2,12,9,73
2,8,14,86
3,21,11,89
6,40,3,89
1,7,14,86
2,15,14,79
3,12,10,80
1,7,14,71
15,83,3,93
3,15,8,92
2,9,25,75
9,44,3,89
3,11,11,89
10,52,2,93
9,38,3,93
6,50,2,98
5,30,4,96
5,42,5,92
8,34,4,93
4,29,8,88
2,14,8,92
4,17,7,86
1,9,11,78
2,18,12,88
2,15,14,79
2,17,6,94
3,19,18,82
1,10,10,80
6,34,3,93
5,35,0,100
3,28,4,92
1,8,12,88
6,31,4,92
3,21,5,95
4,24,5,90
3,16,7,86
7,34,14,86
2,20,5,95
11,66,2,98
3,17,40,40
4,29,4,96
3,18,6,94
1,9,11,89
3,23,10,90
1,8,12,75
1,9,11,89
5,27,22,78
4,21,6,94
4,26,4,91
1,3,33,67
4,27,4,92
4,41,95,0
4,21,6,83
4,21,6,94
2,11,10,80
3,15,0,100
3,35,9,85
1,8,12,88
2,10,11,89
4,27,4,92
2,10,11,89
1,9,11,89
5,23,5,95
2,13,8,92
7,32,8,85
2,16,7,87
1,10,10,90
1,10,10,80
7,33,4,96
3,15,8,85
2,8,14,86
3,25,4,96
3,16,7,86
1,12,8,92
3,15,8,85
1,9,11,89
2,14,8,92
7,35,24,66
13,55,2,95
7,37,16,81
2,14,15,85
3,12,20,80
5,20,6,88
2,7,17,83
2,10,11,89
2,12,73,0
3,12,10,80
3,14,8,92
7,43,3,95
7,38,6,94
3,14,8,92
5,32,4,96
4,24,5,95
6,27,9,91
13,69,4,93
1,7,14,86
4,28,4,96
2,14,15,85
4,22,5,95
4,23,5,95
5,23,26,74
5,24,0,100
11,55,5,84
3,18,6,88
1,1,0,0
2,17,6,94
3,20,6,89
3,23,5,95
3,19,6,88
2,10,22,78
3,12,30,70
1,9,11,89
2,14,8,92
2,20,5,89
2,14,15,85
1,11,9,91
4,22,5,89
15,97,1,98
3,24,9,64
1,12,8,92
3,21,5,95
4,22,5,89
3,36,3,91
1,9,11,89
2,10,11,89
1,9,11,89
4,23,15,85
2,14,8,92
2,15,7,64
2,10,11,89
2,19,6,94
7,51,2,93
3,17,7,73
4,21,11,83
4,17,7,93
2,10,11,89
4,18,7,93
2,14,8,92
1,7,14,86
1,9,11,89
3,16,7,93
4,18,7,93
2,15,14,86
4,21,6,94
3,22,11,68
4,21,6,83
1,9,11,89
5,28,4,88
2,9,12,88
9,44,17,83
8,35,4,96
3,20,100,0
7,35,3,97
2,9,12,75
2,15,7,93
6,36,3,94
6,28,4,96
1,9,11,89
1,7,14,86
2,10,11,89
3,23,5,86
12,60,2,92
3,15,23,77
2,13,8,83
1,15,7,67
2,18,6,94
1,12,8,92
4,17,7,86
4,25,5,82
5,25,10,81
6,34,3,93
3,17,7,93
2,20,5,89
3,18,19,81
1,6,17,67
2,15,14,79
18,91,5,88
2,16,7,93
2,19,6,94
5,27,9,87
2,14,15,85
3,16,21,79
8,34,7,89
3,21,5,95
1,9,11,89
4,21,6,83
2,15,7,86
3,11,11,89
9,50,17,83
4,21,22,78
2,12,18,82
3,18,19,38
3,13,9,91
2,14,8,92
3,16,7,86
17,84,4,91
1,8,12,75
1,7,14,86
3,12,10,80
3,13,27,64
4,24,5,90
17,96,4,94
4,19,0,100
13,68,2,98
4,20,24,71
5,37,3,97
8,45,3,95
2,10,22,78
1,9,11,78
4,23,15,85
9,48,2,95
3,26,4,96
1,9,11,78
1,10,10,80
2,10,11,89
3,16,7,93
1,7,14,86
9,43,3,86
2,15,7,86
1,7,14,86
2,10,22,78
1,9,11,89
9,61,2,91
47,239,5,92
3,11,33,67
2,18,6,88
4,20,12,47
6,26,19,76
8,51,2,98
1,16,6,62
7,23,18,65
1,13,69,0
4,26,0,100
6,34,7,83
3,21,32,68
6,23,11,89
3,14,17,75
3,20,6,89
7,41,3,97
2,15,7,93
3,25,13,87
1,7,14,86
3,16,7,93
5,39,3,97
11,63,2,96
2,11,10,80
3,12,10,80
10,56,2,94
2,17,0,94
5,32,4,89
2,11,10,80
2,14,0,100
1,8,12,88
3,13,9,82
2,19,11,89
2,18,6,88
3,22,5,80
3,12,10,90
3,29,4,89
5,17,23,77
2,23,5,91
3,16,7,86
3,14,8,83
2,11,10,80
5,33,3,93
2,15,7,86
1,3,33,67
3,17,7,87
1,8,0,100
2,12,9,91
2,9,12,75
5,23,21,68
7,31,12,88
4,20,6,94
2,14,8,92
3,17,7,73
2,9,12,88
3,14,8,83
9,36,7,93
3,18,6,88
4,18,7,93
1,12,8,92
4,36,3,88
2,10,11,78
4,23,5,95
5,22,6,83
5,32,7,86
4,22,5,84
2,10,11,78
2,20,5,95
2,14,15,85
3,26,12,83
10,66,2,95
5,22,6,89
2,17,6,88
2,16,7,87
13,74,2,97
5,22,6,89
1,3,100,0
6,25,5,90
5,26,5,91
3,15,15,85
1,12,58,0
1,10,10,90
3,24,5,95
3,19,18,82
6,23,6,89
3,17,13,87
1,7,14,86
2,12,9,73
1,8,12,75
2,11,10,90
7,39,3,97
5,26,5,95
4,22,5,84
5,31,7,89
4,17,29,71
1,9,11,89
1,11,9,82
2,12,9,55
6,36,3,97
1,8,12,75
3,12,10,50
3,17,7,87
8,58,2,90
6,35,7,87
4,20,6,88
2,19,6,94
4,27,17,83
4,27,4,96
2,10,11,89
2,11,100,0
4,29,4,92
3,23,5,76
2,19,11,89
2,14,0,100
3,20,6,71
2,11,10,90
4,23,5,90
4,29,4,96
2,23,5,91
6,31,4,96
3,28,4,96
